"","subject","trial","item","category","supercategory","PosOr","word","letters.01","timing.01"
"1179",10,59,"ente","Vögel","Tiere",5,"ENTE ","E",1343
"1180",10,60,"kirche","Gebäude","Misc II",5,"BackspaceKIRCHE ","Backspace",1331
"1181",10,61,"karotte","Gemüse","Lebensmittel",1,"KAROTTE ","K",995
"1182",10,62,"lippenstift","Filler","Filler",1,"LIPPENSTIFF ","L",1124
"1183",10,63,"schaufel","Bauernhof","Werkzeug",1,"SCHAUFEL ","S",851
"1184",10,64,"luftballon","Filler","Filler",2,"BALLON ","B",764
"1185",10,65,"sakko","Jacken","Kleidung",1,"SAKKO ","S",1092
"1186",10,66,"axt","Bauernhof","Werkzeug",2,"AXT ","A",852
"1187",10,67,"kartoffel","Gemüse","Lebensmittel",2,"KARTOFFEL ","K",838
"1188",10,68,"kapuzenpulli","Jacken","Kleidung",2,"JACKE ","J",1599
"1189",10,69,"sense","Bauernhof","Werkzeug",3,"SENSE ","S",1364
"1190",10,70,"gurke","Gemüse","Lebensmittel",3,"GURKE ","G",1651
"1191",10,71,"pinsel","Filler","Filler",3,"PINSEL ","P",939
"1192",10,72,"arztkittel","Jacken","Kleidung",3,"KITTEL ","K",1243
"1193",10,73,"ball","Filler","Filler",4,"BALL ","B",832
"1194",10,74,"besen","Bauernhof","Werkzeug",4," BESEN "," ",NA
"1195",10,75,"pelzmantel","Jacken","Kleidung",4,"PELZMANTEL ","P",1686
"1196",10,76,"paprika","Gemüse","Lebensmittel",4,NA,NA,NA
"1197",10,77,"baby","Filler","Filler",5,"BABVBackspaceY ","B",855
"1198",10,78,"säge","Bauernhof","Werkzeug",5,"SÄGE ","S",939
"1199",10,79,"brokkoli","Gemüse","Lebensmittel",5,"BROKOLLI ","B",894
"1200",10,80,"daunenweste","Jacken","Kleidung",5,"WESTE ","W",1383
"1201",10,81,"delfin","Fische","Tiere",1,"SBackspaceDELFIN ","S",756
"1202",10,82,"briefkasten","Filler","Filler",1,"ABackspaceKASTEN ","A",1506
"1203",10,83,"schwert","Filler","Filler",2,"SCHWERT ","S",767
"1204",10,84,"schublade","Aufbewahrung","Möbel",1,"KISTE ","K",1379
"1205",10,85,"teppich","Filler","Filler",3,"TEPPICH ","T",904
"1206",10,86,"fernglas","Filler","Filler",4,"FERNGLAS ","F",994
"1207",10,87,"auto","Strasse","Fortbewegungsmittel",1,"AUTO ","A",805
"1208",10,88,"hai","Fische","Tiere",2,"HEI ","H",1411
"1209",10,89,"pfeife","Filler","Filler",5,"PFEIFE ","P",1015
"1210",10,90,"safe","Aufbewahrung","Möbel",2,"SAFE ","S",1048
"1211",10,91,"motorrad","Strasse","Fortbewegungsmittel",2,"MOTTRBackspaceORRAD ","M",1875
"1212",10,92,"rochen","Fische","Tiere",3,"RTOBackspaceBackspaceOCHEN ","R",977
"1213",10,93,"schachtel","Aufbewahrung","Möbel",3,"BOX ","B",2124
"1214",10,94,"lkw","Strasse","Fortbewegungsmittel",3,"LKW ","L",1607
"1215",10,95,"aal","Fische","Tiere",4,"AAL ","A",836
"1216",10,96,"regal","Aufbewahrung","Möbel",4,"SCHRANK ","S",2075
"1217",10,97,"kutsche","Strasse","Fortbewegungsmittel",4,"KUTSCHE ","K",846
"1218",10,98,"goldfisch","Fische","Tiere",5,"GOLDFISCH ","G",1299
"1219",10,99,"kleiderschrank","Aufbewahrung","Möbel",5,"SCHRANK ","S",940
"1220",10,100,"bus","Strasse","Fortbewegungsmittel",5,"BUS ","B",828
"1221",10,101,"schere","Büro","Werkzeug",1,"SCHERE ","S",983
"1222",10,102,"kaffeemaschine","Küche","Möbel",1,"KAFFEEMASCHINE ","K",994
"1223",10,103,"yacht","Wasser","Fortbewegungsmittel",1,"YSBackspaceACHT ","Y",1296
"1224",10,104,"radiergummi","Büro","Werkzeug",2,"RADIERGUMMI ","R",889
"1225",10,105,"herd","Küche","Möbel",2,"HERD ","H",1511
"1226",10,106,"fächer","Filler","Filler",1,"SBackspaceFÄCHER ","S",860
"1227",10,107,"bleistift","Büro","Werkzeug",3,"STIFT ","S",1034
"1228",10,108,"schlüssel","Filler","Filler",2,"SCHLÜSSEL ","S",938
"1229",10,109,"geschirrspüler","Küche","Möbel",3,"GESCHIRRWASCBackspaceBackspaceBackspaceBackspaceMASCHINE ","G",1453
"1230",10,110,"segelschiff","Wasser","Fortbewegungsmittel",2,"SEGELBOOT ","S",912
"1231",10,111,"ampel","Filler","Filler",3,"AMOFELBackspaceBackspaceBackspacePFBackspaceBackspaceBackspacePFBackspaceEL ","A",748
"1232",10,112,"lineal","Büro","Werkzeug",4,"LINELABackspaceBackspaceAL ","L",912
"1233",10,113,"gondel","Wasser","Fortbewegungsmittel",3,"BOOT ","B",1936
"1234",10,114,"ventilator","Filler","Filler",4,"VENTILATOR ","V",1776
"1235",10,115,"tafel","Filler","Filler",5,"TAFEL ","T",1201
"1236",10,116,"u-boot","Wasser","Fortbewegungsmittel",4,"U-BOOT ","U",1079
"1237",10,117,"kühlschrank","Küche","Möbel",4,"KÜHLSCHGRANBackspaceBackspaceBackspaceBackspaceRANK ","K",1069
"1238",10,118,"klammer","Büro","Werkzeug",5,"KLAMERBackspaceBackspaceMER ","K",1558
"1239",10,119,"kanu","Wasser","Fortbewegungsmittel",5,"BOOT ","B",1074
"1240",10,120,"mikrowelle","Küche","Möbel",5,"MIKROWELEBackspaceLE ","M",1175
"1241",10,121,"kerze","Filler","Filler",1,"KERZE ","K",1990
"1242",10,122,"brille","Filler","Filler",2,"BRILLE ","B",832
"1243",10,123,"banane","Obst","Lebensmittel",1,"BANANE ","B",911
"1244",10,124,"kanne","Trinkgefässe","Misc II",1,"KANNE ","K",946
"1245",10,125,"fliege","Insekten","Tiere",1,"FLIEGE ","F",867
"1246",10,126,"schornstein","Filler","Filler",3,"SCHORNSTEIN ","S",1047
"1247",10,127,"becher","Trinkgefässe","Misc II",2,"TOPF ","T",1671
"1248",10,128,"marienkäfer","Insekten","Tiere",2,"MARIENKÄFER ","M",1144
"1249",10,129,"briefmarke","Filler","Filler",4,"BIRBackspaceBackspaceRIEFMARKE ","B",843
"1250",10,130,"birne","Obst","Lebensmittel",2,"BIRNE ","B",873
"1251",10,131,"bürste","Filler","Filler",5,"KAMM ","K",1385
"1252",10,132,"biene","Insekten","Tiere",3,"BIENE ","B",1261
"1253",10,133,"kirsche","Obst","Lebensmittel",3,"KIRSCHE ","K",913
"1254",10,134,"flasche","Trinkgefässe","Misc II",3,"FLACSBackspaceBackspaceSCHE ","F",1062
"1255",10,135,"spinne","Insekten","Tiere",4,"SPINNNBackspaceE ","S",1152
"1256",10,136,"trauben","Obst","Lebensmittel",4,"TRBackspaceRAUBEN ","T",1025
"1257",10,137,"glas","Trinkgefässe","Misc II",4,"KBackspaceGLAS ","K",777
"1258",10,138,"ameise","Insekten","Tiere",5,"AMEISE ","A",1344
"1259",10,139,"apfel","Obst","Lebensmittel",5,"APFEL ","A",756
"1260",10,140,"tasse","Trinkgefässe","Misc II",5,"TASSE ","T",1264
"1261",10,141,"tiger","Raubtiere","Tiere",1,"TIFER ","T",822
"1262",10,142,"schneebesen","Kochen","Werkzeug",1,"BEBackspaceBackspaceBESEN ","B",2635
"1263",10,143,"parfum","Filler","Filler",1,"PARFÜÜBackspaceM ","P",1014
"1264",10,144,"kopfhörer","Filler","Filler",2,"KOPFHÖRER ","K",754
"1265",10,145,"armband","Schmuck","Kleidung",1,"KETTE ","K",1335
"1266",10,146,"steckdose","Filler","Filler",3,"STECKDOSE ","S",1048
"1267",10,147,"leopard","Raubtiere","Tiere",2,"LEOPARD ","L",1352
"1268",10,148,"brosche","Schmuck","Kleidung",2,"JUWELENEnter","J",2792
"1269",10,149,"kelle","Kochen","Werkzeug",2,"KELLE ","K",1894
"1270",10,150,"bär","Raubtiere","Tiere",3,"BÄR ","B",1083
"1271",10,151,"kette","Schmuck","Kleidung",3,"KETTE ","K",1011
"1272",10,152,"gabel","Kochen","Werkzeug",3,"GABEL ","G",1236
"1273",10,153,"badewanne","Filler","Filler",4,"BADEWANNE ","B",746
"1274",10,154,"ring","Schmuck","Kleidung",4,"RING ","R",912
"1275",10,155,"löwe","Raubtiere","Tiere",4,"LÄWBackspaceBackspaceÖWE ","L",1111
"1276",10,156,"löffel","Kochen","Werkzeug",4,"LÖFFEL ","L",1129
"1277",10,157,"ohrring","Schmuck","Kleidung",5,"OHRRING ","O",1441
"1278",10,158,"schwamm","Filler","Filler",5,"SCHWAMM ","S",1283
"1279",10,159,"messer","Kochen","Werkzeug",5,"BBackspaceMESSER ","B",784
"1280",10,160,"panther","Raubtiere","Tiere",5,"GEBackspaceBackspacePUPBackspaceMA ","G",1547
"1281",11,1,"birne","Obst","Lebensmittel",1,"BIRNEEnter","B",1013
"1282",11,2,"tasse","Trinkgefässe","Misc II",1,"TASSEEnter","T",774
"1283",11,3,"streichholz","Filler","Filler",1,"STREICHHOLZEnter","S",947
"1284",11,4,"spinne","Insekten","Tiere",1,"SPINNEEnter","S",830
"1285",11,5,"kanne","Trinkgefässe","Misc II",2,"KEBackspaceBackspaceTEEKANNEEnter","K",778
"1286",11,6,"apfel","Obst","Lebensmittel",2,"APFELEnter","A",501
"1287",11,7,"ball","Filler","Filler",2,"BALLEnter","B",621
"1288",11,8,"marienkäfer","Insekten","Tiere",2,"MARIENKÄFEREnter","M",1106
"1289",11,9,"banane","Obst","Lebensmittel",3,"BANANENBackspaceBackspaceBackspaceNEEnter","B",710
"1290",11,10,"glas","Trinkgefässe","Misc II",3,"GLASEnter","G",782
"1291",11,11,"fliege","Insekten","Tiere",3,"FLIEGEEnter","F",922
"1292",11,12,"badewanne","Filler","Filler",3,"BADEWANNEEnter","B",756
"1293",11,13,"kirsche","Obst","Lebensmittel",4,"KIRSCHEEnter","K",788
"1294",11,14,"ameise","Insekten","Tiere",4,"AMEISEEnter","A",920
"1295",11,15,"ampel","Filler","Filler",4,"AMPELEnter","A",631
"1296",11,16,"würfel","Filler","Filler",5,"WÜRFELEnter","W",1297
"1297",11,17,"flasche","Trinkgefässe","Misc II",4,"GLASFLASCHEEnter","G",980
"1298",11,18,"biene","Insekten","Tiere",5,"BIENEEnter","B",929
"1299",11,19,"trauben","Obst","Lebensmittel",5,"BBackspaceTRAUBENEnter","B",733
"1300",11,20,"becher","Trinkgefässe","Misc II",5,"BECHEREnter","B",1191
"1301",11,21,"kassette","Filler","Filler",1,"KASETTEEnter","K",1452
"1302",11,22,"pelzmantel","Jacken","Kleidung",1,"PELZMANTELEnter","P",1167
"1303",11,23,"gurke","Gemüse","Lebensmittel",1,"GURKEEnter","G",816
"1304",11,24,"säge","Bauernhof","Werkzeug",1,"SÄGEEnter","S",786
"1305",11,25,"käfig","Filler","Filler",2,"HAMSTERKÄFIOGEnter","H",1123
"1306",11,26,"brokkoli","Gemüse","Lebensmittel",2,"BBROKKOLIEnter","B",1152
"1307",11,27,"kapuzenpulli","Jacken","Kleidung",2,"KAPUTZENPULLIEnter","K",1906
"1308",11,28,"mikrofon","Filler","Filler",3,"MIKROFONEnter","M",844
"1309",11,29,"besen","Bauernhof","Werkzeug",2,"BESSENBackspaceBackspaceBackspaceENEnter","B",784
"1310",11,30,"pinsel","Filler","Filler",4,"WBackspacePINSE;LEnter","W",936
"1311",11,31,"sakko","Jacken","Kleidung",3,"SAKKOEnter","S",1505
"1312",11,32,"karotte","Gemüse","Lebensmittel",3,"KAROTTEEnter","K",986
"1313",11,33,"axt","Bauernhof","Werkzeug",3,"AKBackspaceXTXBackspaceBackspaceTEnter","A",843
"1314",11,34,"arztkittel","Jacken","Kleidung",4,"ARZTKITTELEnter","A",1167
"1315",11,35,"kartoffel","Gemüse","Lebensmittel",4,"KARTOFFELEnter","K",918
"1316",11,36,"sense","Bauernhof","Werkzeug",4,"SENSEEnter","S",1090
"1317",11,37,"pfeife","Filler","Filler",5,"PFEIFEEnter","P",809
"1318",11,38,"daunenweste","Jacken","Kleidung",5,"MABackspaceBackspaceWESTEEnter","M",1460
"1319",11,39,"schaufel","Bauernhof","Werkzeug",5,"SCHAUFELEnter","S",793
"1320",11,40,"paprika","Gemüse","Lebensmittel",5,"PAPRIKAEnter","P",1847
"1321",11,41,"stuhl","Sitzen","Möbel",1,"STUHLEnter","S",753
"1322",11,42,"parfum","Filler","Filler",1,"PARFUMEnter","P",868
"1323",11,43,"ente","Vögel","Tiere",1,"ENBackspaceBackspaceENTEEnter","E",894
"1324",11,44,"luftballon","Filler","Filler",2,"LUFTBALLONEnter","L",729
"1325",11,45,"ventilator","Filler","Filler",3,"VENTILATOREnter","V",917
"1326",11,46,"kirche","Gebäude","Misc II",1,"KIRCHEEnter","K",942
"1327",11,47,"strauss","Vögel","Tiere",2,"STRAUCHEnter","S",2669
"1328",11,48,"briefkasten","Filler","Filler",4,"BRIEFKASTENEnter","B",1813
"1329",11,49,"bank","Sitzen","Möbel",2,"BANKEnter","B",1090
"1330",11,50,"schwan","Vögel","Tiere",3,"SCHWANEnter","S",637
"1331",11,51,"burg","Gebäude","Misc II",2,"BURGEnter","B",1298
"1332",11,52,"sessel","Sitzen","Möbel",3,"SESSELEnter","S",662
"1333",11,53,"bürste","Filler","Filler",5,"BBÜRSTEControlBackspaceBÜRSTEEnter","B",1002
"1334",11,54,"schloss","Gebäude","Misc II",3,"SCHLOSSEnter","S",783
"1335",11,55,"taube","Vögel","Tiere",4,"TAUBEEnter","T",1213
"1336",11,56,"couch","Sitzen","Möbel",4,"LEDERCOUCHEnter","L",1605
"1337",11,57,"hochhaus","Gebäude","Misc II",4,"HOCHHAUSEnter","H",1188
"1338",11,58,"eule","Vögel","Tiere",5,"EUELBackspaceBackspaceLEEnter","E",1947
"1339",11,59,"hocker","Sitzen","Möbel",5,"SBackspaceHOCKEREnter","S",1137
"1340",11,60,"tempel","Gebäude","Misc II",5,NA,"Enter",5117
"1341",11,61,"leopard","Raubtiere","Tiere",1,"LEOPARDEnter","L",747
"1342",11,62,"ring","Schmuck","Kleidung",1,"RINGEnter","R",847
"1343",11,63,"gabel","Kochen","Werkzeug",1,"GABELEnter","G",764
"1344",11,64,"panther","Raubtiere","Tiere",2,"PANTHEREnter","P",1141
"1345",11,65,"teppich","Filler","Filler",1,"TEPPICHEnter","T",1138
"1346",11,66,"schneebesen","Kochen","Werkzeug",2,"MIXEREnter","M",1684
"1347",11,67,"brosche","Schmuck","Kleidung",2,"OHRRINGEnter","O",2023
"1348",11,68,"löwe","Raubtiere","Tiere",3,"LÖWEEnter","L",762
"1349",11,69,"messer","Kochen","Werkzeug",3,"MESSEREnter","M",729
"1350",11,70,"ohrring","Schmuck","Kleidung",3,"OHRRINGEnter","O",941
"1351",11,71,"bär","Raubtiere","Tiere",4,"BÄREnter","B",773
"1352",11,72,"löffel","Kochen","Werkzeug",4,"LÖFFELEnter","L",662
"1353",11,73,"schwamm","Filler","Filler",2,"SCHWAMMEnter","S",782
"1354",11,74,"tafel","Filler","Filler",3,"TAFELEnter","T",925
"1355",11,75,"kelle","Kochen","Werkzeug",5,NA,"S",3981
"1356",11,76,"glocke","Filler","Filler",4,"LBackspaceGLOCKEEnter","L",930
"1357",11,77,"kette","Schmuck","Kleidung",4,"KETTEEnter","K",755
"1358",11,78,"tiger","Raubtiere","Tiere",5,"TIGEREnter","T",1294
"1359",11,79,"brille","Filler","Filler",5,"BRILLEEnter","B",848
"1360",11,80,"armband","Schmuck","Kleidung",5,"ARMBANDEnter","A",1206
"1361",11,81,"goldfisch","Fische","Tiere",1,"FISCHEnter","F",936
"1362",11,82,"motorrad","Strasse","Fortbewegungsmittel",1,"MOTORRADEnter","M",688
"1363",11,83,"schachtel","Aufbewahrung","Möbel",1,"SCHACHTELEnter","S",829
"1364",11,84,"rochen","Fische","Tiere",2,"ROCHENEnter","R",1416
"1365",11,85,"bus","Strasse","Fortbewegungsmittel",2,"BBUSEnter","B",715
"1366",11,86,"schlüssel","Filler","Filler",1,"SCHLÜSSELEnter","S",799
"1367",11,87,"hai","Fische","Tiere",3,"HAIEnter","H",947
"1368",11,88,"schublade","Aufbewahrung","Möbel",2,"SCHUBLADEEnter","S",1659
"1369",11,89,"cd","Filler","Filler",2,"CDEnter","C",870
"1370",11,90,"kutsche","Strasse","Fortbewegungsmittel",3,"KUTSCHEEnter","K",935
"1371",11,91,"safe","Aufbewahrung","Möbel",3,"SAFEEnter","S",951
"1372",11,92,"lippenstift","Filler","Filler",3,"LIPPENSTIFTEnter","L",1169
"1373",11,93,"auto","Strasse","Fortbewegungsmittel",4,"AUTOEnter","A",802
"1374",11,94,"aal","Fische","Tiere",4,"AALEnter","A",814
"1375",11,95,"regal","Aufbewahrung","Möbel",4,"REGALEnter","R",1243
"1376",11,96,"lkw","Strasse","Fortbewegungsmittel",5,"LKWEnter","L",1306
"1377",11,97,"kamera","Filler","Filler",4,"KAMERAEnter","K",1682
"1378",11,98,"kleiderschrank","Aufbewahrung","Möbel",5,"SCHARNKEnter","S",817
"1379",11,99,"delfin","Fische","Tiere",5,"DELFINEnter","D",1455
"1380",11,100,"fenster","Filler","Filler",5,"FENSTEREnter","F",902
"1381",11,101,"bohrmaschine","Heimwerker","Werkzeug",1,"BOHRMASCHINEEnter","B",859
"1382",11,102,"kuchen","Süssigkeiten","Lebensmittel",1,"KUCHENEnter","K",891
"1383",11,103,"bein","Körperteile","Misc I",1,"BEINEnter","B",924
"1384",11,104,"fächer","Filler","Filler",1,"FÄCHEREnter","F",754
"1385",11,105,"bonbon","Süssigkeiten","Lebensmittel",2,"BONBONEnter","B",1137
"1386",11,106,"ohr","Körperteile","Misc I",2,"OHREnter","O",892
"1387",11,107,"baby","Filler","Filler",2,"VBABackspaceBackspaceBackspaceBABYEnter","V",801
"1388",11,108,"schokolade","Süssigkeiten","Lebensmittel",3,"SCHOKOLADEEnter","S",722
"1389",11,109,"hammer","Heimwerker","Werkzeug",2,"HAMMEREnter","H",636
"1390",11,110,"arm","Körperteile","Misc I",3,"ARMEnter","A",684
"1391",11,111,"kopfkissen","Filler","Filler",3,"KISSENEnter","K",565
"1392",11,112,"schraubenzieher","Heimwerker","Werkzeug",3,"SCHRAUBENZIEHEREnter","S",657
"1393",11,113,"eis","Süssigkeiten","Lebensmittel",4,"EISEnter","E",875
"1394",11,114,"kerze","Filler","Filler",4,"KERZEEnter","K",873
"1395",11,115,"zange","Heimwerker","Werkzeug",4,"ZANGEEnter","Z",1212
"1396",11,116,"fuss","Körperteile","Misc I",4,"FU?BackspaceSSEnter","F",784
"1397",11,117,"fernglas","Filler","Filler",5,"FERNGLASEnter","F",943
"1398",11,118,"feile","Heimwerker","Werkzeug",5,"FEILEEnter","F",934
"1399",11,119,"hand","Körperteile","Misc I",5,"HANDEnter","H",774
"1400",11,120,"kekse","Süssigkeiten","Lebensmittel",5,"KEKSEEnter","K",852
"1401",11,121,"zigarette","Filler","Filler",1,"ZIGARETTEEnter","Z",796
"1402",11,122,"gitarre","Instrumente","Misc I",1,"GITARREEnter","G",1006
"1403",11,123,"rose","Blumen","Misc II",1,"ROSEEnter","R",989
"1404",11,124,"kamel","Huftiere","Tiere",1,"KAMELEnter","K",633
"1405",11,125,"klavier","Instrumente","Misc I",2,"KLAVIEREnter","K",681
"1406",11,126,"tulpe","Blumen","Misc II",2,"BBackspaceUBackspaceTULPEEnter","B",868
"1407",11,127,"pferd","Huftiere","Tiere",2,"PFERDEnter","P",727
"1408",11,128,"harfe","Instrumente","Misc I",3,"HARFEEnter","H",687
"1409",11,129,"steckdose","Filler","Filler",2,"STECKDOSEEnter","S",1530
"1410",11,130,"briefmarke","Filler","Filler",3,"BRIEFMARKEEnter","B",1151
"1411",11,131,"kuh","Huftiere","Tiere",3,"KUHEnter","K",640
"1412",11,132,"löwenzahn","Blumen","Misc II",3,"LÖWENZAHNEnter","L",1354
"1413",11,133,"geige","Instrumente","Misc I",4,"GEIGEEnter","G",856
"1414",11,134,"kopfhörer","Filler","Filler",4,"KLBackspaceOPFHÖREREnter","K",963
"1415",11,135,"sonnenblume","Blumen","Misc II",4,"SONNENBLUMEEnter","S",1084
"1416",11,136,"schaf","Huftiere","Tiere",4,"SCHAFEnter","S",1738
"1417",11,137,"schlagzeug","Instrumente","Misc I",5,"SCHLAGZEUGEnter","S",984
"1418",11,138,"orchidee","Blumen","Misc II",5,"ORCHIDEEEnter","O",2904
"1419",11,139,"reh","Huftiere","Tiere",5,"VIECHEnter","V",3226
"1420",11,140,"schwert","Filler","Filler",5,"SCHWERTEnter","S",680
"1421",11,141,"geschirrspüler","Küche","Möbel",1,"GESCHIRRSPÜLEREnter","G",1601
"1422",11,142,"bleistift","Büro","Werkzeug",1,"BLE$IBackspaceBackspaceISTIFTEnter","B",1290
"1423",11,143,"puppe","Filler","Filler",1,"PUPPEEnter","P",1007
"1424",11,144,"kaffeemaschine","Küche","Möbel",2,"KAFFEEMASCHINEEnter","K",886
"1425",11,145,"radiergummi","Büro","Werkzeug",2,"RADIERGUMMIGBackspaceEnter","R",991
"1426",11,146,"kanu","Wasser","Fortbewegungsmittel",1,"KANUEnter","K",1066
"1427",11,147,"mülleimer","Filler","Filler",2,NA,NA,NA
"1428",11,148,"lineal","Büro","Werkzeug",3,"LINEALEnter","L",1008
"1429",11,149,"segelschiff","Wasser","Fortbewegungsmittel",2,"SCHIFFEnter","S",700
"1430",11,150,"mikrowelle","Küche","Möbel",3,"MIKROWELLEEnter","M",1945
"1431",11,151,"klammer","Büro","Werkzeug",4,"BÜROKLAMMEREnter","B",2257
"1432",11,152,"u-boot","Wasser","Fortbewegungsmittel",3,"U-BOOTEnter","U",1300
"1433",11,153,"waage","Filler","Filler",3,"WAAGEEnter","W",868
"1434",11,154,"schere","Büro","Werkzeug",5,"SCHEREEnter","S",3772
"1435",11,155,"spaghetti","Filler","Filler",4,"SPAGHETTIEnter","S",1229
"1436",11,156,"yacht","Wasser","Fortbewegungsmittel",4,"YACHTEnter","Y",1288
"1437",11,157,"herd","Küche","Möbel",4,"OFENEnter","O",2593
"1438",11,158,"schornstein","Filler","Filler",5,"KAMINEnter","K",2443
"1439",11,159,"gondel","Wasser","Fortbewegungsmittel",5,"GONDELEnter","G",3138
"1440",11,160,"kühlschrank","Küche","Möbel",5,"KÜHLSCHRANKEnter","K",1048
"1441",12,1,"sakko","Jacken","Kleidung",1,"SAKKO ","S",1357
"1442",12,2,"brokkoli","Gemüse","Lebensmittel",1,"BROKKOLI ","B",1046
"1443",12,3,"baby","Filler","Filler",1,"BABY ","B",1009
"1444",12,4,"sense","Bauernhof","Werkzeug",1,"SENSE ","S",831
"1445",12,5,"parfum","Filler","Filler",2,"PARFUM ","P",1265
"1446",12,6,"pelzmantel","Jacken","Kleidung",2,"MANTEL ","M",1783
"1447",12,7,"fächer","Filler","Filler",3,"FÄCHER ","F",1936
"1448",12,8,"schaufel","Bauernhof","Werkzeug",2,"SCHAUFEL ","S",887
"1449",12,9,"arztkittel","Jacken","Kleidung",3,"ARZTKITTEL ","A",1163
"1450",12,10,"gurke","Gemüse","Lebensmittel",2,"GURE ","G",1193
"1451",12,11,"briefkasten","Filler","Filler",4,"BRIEFKASTEN ","B",1189
"1452",12,12,"daunenweste","Jacken","Kleidung",4,"WESTE ","W",1454
"1453",12,13,"paprika","Gemüse","Lebensmittel",3,"PAPRIKA ","P",1104
"1454",12,14,"axt","Bauernhof","Werkzeug",3,"AXT ","A",1076
"1455",12,15,"badewanne","Filler","Filler",5,"BADEWANNE ","B",1038
"1456",12,16,"karotte","Gemüse","Lebensmittel",4,"KAROTTE ","K",928
"1457",12,17,"besen","Bauernhof","Werkzeug",4,"BESEN ","B",998
"1458",12,18,"kapuzenpulli","Jacken","Kleidung",5,"KAPUZENPULLI ","K",1273
"1459",12,19,"kartoffel","Gemüse","Lebensmittel",5,"KARTOFFEL ","K",931
"1460",12,20,"säge","Bauernhof","Werkzeug",5,"SÄGE ","S",1035
"1461",12,21,"schaf","Huftiere","Tiere",1,"SCHAF ","S",757
"1462",12,22,"rose","Blumen","Misc II",1,"ROSE ","R",1566
"1463",12,23,"klavier","Instrumente","Misc I",1,"KLAVIRBackspaceER ","K",971
"1464",12,24,"pferd","Huftiere","Tiere",2,"PFERD ","P",1101
"1465",12,25,"kerze","Filler","Filler",1,"KERZE ","K",835
"1466",12,26,"gitarre","Instrumente","Misc I",2,"GITARRE ","G",1726
"1467",12,27,"pfeife","Filler","Filler",2,"PFEIFE ","P",1270
"1468",12,28,"orchidee","Blumen","Misc II",2,"ORCHIDEE ","O",1678
"1469",12,29,"kuh","Huftiere","Tiere",3,"KUH ","K",942
"1470",12,30,"puppe","Filler","Filler",3,"PUPPE ","P",1224
"1471",12,31,"tulpe","Blumen","Misc II",3,"TULPE ","T",1380
"1472",12,32,"harfe","Instrumente","Misc I",3,"HARFE ","H",1028
"1473",12,33,"kamel","Huftiere","Tiere",4,"KAMEL ","K",1363
"1474",12,34,"sonnenblume","Blumen","Misc II",4,"SONNENBLUME ","S",1025
"1475",12,35,"geige","Instrumente","Misc I",4,"GITARRBackspaceBackspaceBackspaceBackspaceBackspaceBackspaceBackspaceBackspaceBackspaceBackspaceGEIGE ","G",1166
"1476",12,36,"fenster","Filler","Filler",4,"FENSTER ","F",1264
"1477",12,37,"reh","Huftiere","Tiere",5,"REH ","R",1304
"1478",12,38,"schlagzeug","Instrumente","Misc I",5,"SCHLAGZEUG ","S",1030
"1479",12,39,"luftballon","Filler","Filler",5,"LUFTBALLON ","L",1422
"1480",12,40,"löwenzahn","Blumen","Misc II",5,"LÖWENZAHN ","L",2804
"1481",12,41,"schneebesen","Kochen","Werkzeug",1,"SCHNEEBESEN ","S",823
"1482",12,42,"panther","Raubtiere","Tiere",1,"PANTHER ","P",1238
"1483",12,43,"mikrofon","Filler","Filler",1,"MIKROFON ","M",1003
"1484",12,44,"kelle","Kochen","Werkzeug",2,"KELLE ","K",2415
"1485",12,45,"löwe","Raubtiere","Tiere",2,"LÖWE ","L",842
"1486",12,46,"ohrring","Schmuck","Kleidung",1,"OHRRING ","O",1264
"1487",12,47,"messer","Kochen","Werkzeug",3,"MESSER ","M",1410
"1488",12,48,"tiger","Raubtiere","Tiere",3,"TIGER ","T",1024
"1489",12,49,"brosche","Schmuck","Kleidung",2,"DIADEM ","D",3712
"1490",12,50,"würfel","Filler","Filler",2,"WÜRFEL ","W",1102
"1491",12,51,"bär","Raubtiere","Tiere",4,"BÄR ","B",1952
"1492",12,52,"kopfhörer","Filler","Filler",3,NA,"K",1720
